evidence_class,axis,axis_value,is_base_value,agent_scale,seed,strategy,accuracy,false_confident_consensus_rate,questions_per_claim,independent_roots_per_question,conflict_detection_rate,resolved_gap_rate,final_independent_roots,total_questions,total_new_roots,n_claims
synthetic_simulation,root_zipf_exponent,1.0,0,1000,3,uncertainty,0.85,0.012666666666666666,1.142,0.27378867483946295,0.7533281127642913,0.007633587786259542,3.8873333333333333,1713,469,1500
synthetic_simulation,root_zipf_exponent,1.0,0,1000,3,lineage,0.8393333333333334,0.005333333333333333,0.134,0.8557213930348259,0.7783868441660141,0.0,3.6893333333333334,201,172,1500
synthetic_simulation,root_zipf_exponent,1.0,0,1000,3,continual,0.884,0.011333333333333334,1.92,0.8013888888888889,0.7776037588097102,0.2366412213740458,5.113333333333333,2880,2308,1500
synthetic_simulation,root_zipf_exponent,1.0,0,1000,4,none,0.806,0.023333333333333334,0.0,0.0,0.7586750788643533,0.0,3.6246666666666667,0,0,1500
synthetic_simulation,root_zipf_exponent,1.0,0,1000,4,random,0.8373333333333334,0.016,3.0,0.26755555555555555,0.8462145110410094,0.1270718232044199,4.427333333333333,4500,1204,1500
synthetic_simulation,root_zipf_exponent,1.0,0,1000,4,uncertainty,0.8293333333333334,0.023333333333333334,1.1153333333333333,0.26718469814704127,0.7586750788643533,0.0066298342541436465,3.9226666666666667,1673,447,1500
synthetic_simulation,root_zipf_exponent,1.0,0,1000,4,lineage,0.816,0.014,0.128,0.875,0.7894321766561514,0.0011049723756906078,3.736666666666667,192,168,1500
synthetic_simulation,root_zipf_exponent,1.0,0,1000,4,continual,0.8786666666666667,0.019333333333333334,1.9026666666666667,0.8097407147862649,0.7886435331230284,0.25082872928176797,5.165333333333334,2854,2311,1500
synthetic_simulation,root_zipf_exponent,1.0,0,1000,5,none,0.8206666666666667,0.023333333333333334,0.0,0.0,0.7545671167593329,0.0,3.596,0,0,1500
synthetic_simulation,root_zipf_exponent,1.0,0,1000,5,random,0.8393333333333334,0.014666666666666666,3.0,0.26644444444444443,0.8498808578236696,0.1206140350877193,4.395333333333333,4500,1199,1500
synthetic_simulation,root_zipf_exponent,1.0,0,1000,5,uncertainty,0.8453333333333334,0.023333333333333334,1.0913333333333333,0.2620647525962126,0.7537728355837967,0.005482456140350877,3.882,1637,429,1500
synthetic_simulation,root_zipf_exponent,1.0,0,1000,5,lineage,0.8273333333333334,0.019333333333333334,0.11666666666666667,0.8285714285714286,0.7736298649722002,0.0,3.6926666666666668,175,145,1500
synthetic_simulation,root_zipf_exponent,1.0,0,1000,5,continual,0.8793333333333333,0.016666666666666666,1.8906666666666667,0.8184062059238364,0.7847498014297061,0.2675438596491228,5.1433333333333335,2836,2321,1500
synthetic_simulation,root_zipf_exponent,1.0,0,1000,6,none,0.8086666666666666,0.022,0.0,0.0,0.7521235521235521,0.0,3.6266666666666665,0,0,1500
synthetic_simulation,root_zipf_exponent,1.0,0,1000,6,random,0.8313333333333334,0.014,3.0,0.2617777777777778,0.8447876447876448,0.13915857605177995,4.412,4500,1178,1500
synthetic_simulation,root_zipf_exponent,1.0,0,1000,6,uncertainty,0.8246666666666667,0.02266666666666667,1.0813333333333333,0.28298397040690504,0.7513513513513513,0.004314994606256742,3.9326666666666665,1622,459,1500
synthetic_simulation,root_zipf_exponent,1.0,0,1000,6,lineage,0.8133333333333334,0.013333333333333334,0.13266666666666665,0.8140703517587939,0.7745173745173746,0.0,3.7346666666666666,199,162,1500
synthetic_simulation,root_zipf_exponent,1.0,0,1000,6,continual,0.8633333333333333,0.02,1.938,0.8224974200206399,0.7776061776061776,0.2513484358144552,5.220666666666666,2907,2391,1500
synthetic_simulation,root_zipf_exponent,1.0,0,1000,7,none,0.814,0.017333333333333333,0.0,0.0,0.753125,0.0,3.584,0,0,1500
synthetic_simulation,root_zipf_exponent,1.0,0,1000,7,random,0.852,0.009333333333333334,3.0,0.27311111111111114,0.85703125,0.11842105263157894,4.403333333333333,4500,1229,1500
synthetic_simulation,root_zipf_exponent,1.0,0,1000,7,uncertainty,0.838,0.017333333333333333,1.142,0.26911850554582606,0.75234375,0.006578947368421052,3.8913333333333333,1713,461,1500
synthetic_simulation,root_zipf_exponent,1.0,0,1000,7,lineage,0.8253333333333334,0.012,0.12733333333333333,0.8743455497382199,0.77734375,0.0,3.695333333333333,191,167,1500
synthetic_simulation,root_zipf_exponent,1.0,0,1000,7,continual,0.8786666666666667,0.014666666666666666,1.918,0.7924921793534933,0.775,0.23135964912280702,5.104,2877,2280,1500
synthetic_simulation,root_zipf_exponent,1.35,1,1000,0,none,0.8046666666666666,0.029333333333333333,0.0,0.0,0.7026813880126183,0.0,3.2106666666666666,0,0,1500
synthetic_simulation,root_zipf_exponent,1.35,1,1000,0,random,0.8226666666666667,0.018666666666666668,3.0,0.23133333333333334,0.7910094637223974,0.11441144114411442,3.9046666666666665,4500,1041,1500
synthetic_simulation,root_zipf_exponent,1.35,1,1000,0,uncertainty,0.8213333333333334,0.03,1.1846666666666668,0.2312886888013506,0.7018927444794952,0.005500550055005501,3.4846666666666666,1777,411,1500
synthetic_simulation,root_zipf_exponent,1.35,1,1000,0,lineage,0.8273333333333334,0.016,0.25466666666666665,0.93717277486911,0.7563091482649842,0.0,3.449333333333333,382,358,1500
synthetic_simulation,root_zipf_exponent,1.35,1,1000,0,continual,0.8786666666666667,0.02266666666666667,1.9713333333333334,0.8363205951978356,0.7476340694006309,0.28272827282728275,4.859333333333334,2957,2473,1500
synthetic_simulation,root_zipf_exponent,1.35,1,1000,1,none,0.806,0.026,0.0,0.0,0.6978021978021978,0.0,3.2293333333333334,0,0,1500
synthetic_simulation,root_zipf_exponent,1.35,1,1000,1,random,0.824,0.014,3.0,0.22511111111111112,0.793563579277865,0.10556186152099886,3.9046666666666665,4500,1013,1500
synthetic_simulation,root_zipf_exponent,1.35,1,1000,1,uncertainty,0.8246666666666667,0.026,1.166,0.22355631789594055,0.6946624803767661,0.00681044267877412,3.49,1749,391,1500
synthetic_simulation,root_zipf_exponent,1.35,1,1000,1,lineage,0.822,0.016666666666666666,0.25133333333333335,0.9045092838196287,0.7456828885400314,0.0,3.4566666666666666,377,341,1500
synthetic_simulation,root_zipf_exponent,1.35,1,1000,1,continual,0.8753333333333333,0.022,1.926,0.8386985115957079,0.7472527472527473,0.246311010215664,4.844666666666667,2889,2423,1500
synthetic_simulation,root_zipf_exponent,1.35,1,1000,2,none,0.8053333333333333,0.028,0.0,0.0,0.6963434022257552,0.0,3.240666666666667,0,0,1500
synthetic_simulation,root_zipf_exponent,1.35,1,1000,2,random,0.8293333333333334,0.018666666666666668,3.0,0.22266666666666668,0.8124006359300477,0.09453302961275627,3.9086666666666665,4500,1002,1500
synthetic_simulation,root_zipf_exponent,1.35,1,1000,2,uncertainty,0.8293333333333334,0.029333333333333333,1.1146666666666667,0.22966507177033493,0.6947535771065183,0.0056947608200455585,3.4966666666666666,1672,384,1500
synthetic_simulation,root_zipf_exponent,1.35,1,1000,2,lineage,0.8233333333333334,0.013333333333333334,0.23266666666666666,0.9484240687679083,0.7591414944356121,0.0,3.461333333333333,349,331,1500
synthetic_simulation,root_zipf_exponent,1.35,1,1000,2,continual,0.866,0.018666666666666668,1.902,0.8412197686645636,0.7511923688394276,0.2642369020501139,4.8406666666666665,2853,2400,1500
synthetic_simulation,root_zipf_exponent,1.35,1,1000,3,none,0.8106666666666666,0.030666666666666665,0.0,0.0,0.6883830455259027,0.0,3.199333333333333,0,0,1500
synthetic_simulation,root_zipf_exponent,1.35,1,1000,3,random,0.8313333333333334,0.014,3.0,0.2268888888888889,0.7912087912087912,0.09173272933182333,3.88,4500,1021,1500
synthetic_simulation,root_zipf_exponent,1.35,1,1000,3,uncertainty,0.8273333333333334,0.030666666666666665,1.178,0.22014714204867006,0.6868131868131868,0.006795016987542469,3.458666666666667,1767,389,1500
synthetic_simulation,root_zipf_exponent,1.35,1,1000,3,lineage,0.832,0.012,0.25466666666666665,0.9240837696335078,0.7511773940345369,0.0,3.4346666666666668,382,353,1500
synthetic_simulation,root_zipf_exponent,1.35,1,1000,3,continual,0.87,0.016,1.912,0.8399581589958159,0.7409733124018838,0.2536806342015855,4.8053333333333335,2868,2409,1500
synthetic_simulation,root_zipf_exponent,1.35,1,1000,4,none,0.79,0.026,0.0,0.0,0.7112341772151899,0.0,3.248,0,0,1500
synthetic_simulation,root_zipf_exponent,1.35,1,1000,4,random,0.8233333333333334,0.016,3.0,0.23155555555555554,0.8006329113924051,0.10044642857142858,3.9426666666666668,4500,1042,1500
synthetic_simulation,root_zipf_exponent,1.35,1,1000,4,uncertainty,0.818,0.026,1.1993333333333334,0.23735408560311283,0.7096518987341772,0.004464285714285714,3.5326666666666666,1799,427,1500
synthetic_simulation,root_zipf_exponent,1.35,1,1000,4,lineage,0.8066666666666666,0.016666666666666666,0.22933333333333333,0.9302325581395349,0.757120253164557,0.0,3.461333333333333,344,320,1500
synthetic_simulation,root_zipf_exponent,1.35,1,1000,4,continual,0.866,0.018666666666666668,1.952,0.8422131147540983,0.7634493670886076,0.2421875,4.892,2928,2466,1500
synthetic_simulation,root_zipf_exponent,1.35,1,1000,5,none,0.7966666666666666,0.024,0.0,0.0,0.7001594896331739,0.0,3.2013333333333334,0,0,1500
synthetic_simulation,root_zipf_exponent,1.35,1,1000,5,random,0.816,0.012666666666666666,3.0,0.2348888888888889,0.7894736842105263,0.08764044943820225,3.906,4500,1057,1500
synthetic_simulation,root_zipf_exponent,1.35,1,1000,5,uncertainty,0.824,0.024,1.1993333333333334,0.23846581434130074,0.6993620414673046,0.006741573033707865,3.4873333333333334,1799,429,1500
synthetic_simulation,root_zipf_exponent,1.35,1,1000,5,lineage,0.8246666666666667,0.013333333333333334,0.24733333333333332,0.9191374663072777,0.7559808612440191,0.0,3.4286666666666665,371,341,1500
synthetic_simulation,root_zipf_exponent,1.35,1,1000,5,continual,0.8673333333333333,0.013333333333333334,1.9186666666666667,0.8502432244614315,0.7472089314194578,0.2876404494382023,4.832666666666666,2878,2447,1500
synthetic_simulation,root_zipf_exponent,1.35,1,1000,6,none,0.8053333333333333,0.026,0.0,0.0,0.69713400464756,0.0,3.248,0,0,1500
synthetic_simulation,root_zipf_exponent,1.35,1,1000,6,random,0.8186666666666667,0.019333333333333334,3.0,0.23466666666666666,0.7947327652982185,0.10367892976588629,3.952,4500,1056,1500
synthetic_simulation,root_zipf_exponent,1.35,1,1000,6,uncertainty,0.8246666666666667,0.027333333333333334,1.1673333333333333,0.23986293546544832,0.6932610379550735,0.006688963210702341,3.528,1751,420,1500
synthetic_simulation,root_zipf_exponent,1.35,1,1000,6,lineage,0.8153333333333334,0.014666666666666666,0.248,0.9005376344086021,0.7420604182804028,0.0011148272017837235,3.4713333333333334,372,335,1500
synthetic_simulation,root_zipf_exponent,1.35,1,1000,6,continual,0.8693333333333333,0.02,1.97,0.8602368866328257,0.7575522850503486,0.26421404682274247,4.942666666666667,2955,2542,1500
synthetic_simulation,root_zipf_exponent,1.35,1,1000,7,none,0.8,0.035333333333333335,0.0,0.0,0.6893052302888368,0.0,3.216666666666667,0,0,1500
synthetic_simulation,root_zipf_exponent,1.35,1,1000,7,random,0.8313333333333334,0.022,3.0,0.2348888888888889,0.7931303669008587,0.11001100110011001,3.921333333333333,4500,1057,1500
synthetic_simulation,root_zipf_exponent,1.35,1,1000,7,uncertainty,0.824,0.035333333333333335,1.188,0.23849607182940516,0.6869633099141296,0.007700770077007701,3.5,1782,425,1500
synthetic_simulation,root_zipf_exponent,1.35,1,1000,7,lineage,0.81,0.018666666666666668,0.25266666666666665,0.9393139841688655,0.7525370804059328,0.0,3.454,379,356,1500
synthetic_simulation,root_zipf_exponent,1.35,1,1000,7,continual,0.8746666666666667,0.020666666666666667,1.9546666666666668,0.8332196452933152,0.7462919594067136,0.2607260726072607,4.8453333333333335,2932,2443,1500
synthetic_simulation,root_zipf_exponent,1.8,0,1000,0,none,0.78,0.046,0.0,0.0,0.6193548387096774,0.0,2.7413333333333334,0,0,1500
synthetic_simulation,root_zipf_exponent,1.8,0,1000,0,random,0.81,0.02,3.0,0.188,0.7266129032258064,0.040865384615384616,3.3053333333333335,4500,846,1500
synthetic_simulation,root_zipf_exponent,1.8,0,1000,0,uncertainty,0.8026666666666666,0.04666666666666667,1.196,0.17279821627647715,0.6169354838709677,0.004807692307692308,2.948,1794,310,1500
synthetic_simulation,root_zipf_exponent,1.8,0,1000,0,lineage,0.8193333333333334,0.011333333333333334,0.478,0.9665271966527197,0.728225806451613,0.0,3.203333333333333,717,693,1500
synthetic_simulation,root_zipf_exponent,1.8,0,1000,0,continual,0.8626666666666667,0.019333333333333334,1.9866666666666666,0.8573825503355704,0.725,0.2848557692307692,4.4446666666666665,2980,2555,1500
synthetic_simulation,root_zipf_exponent,1.8,0,1000,1,none,0.7906666666666666,0.048666666666666664,0.0,0.0,0.6061093247588425,0.0,2.7186666666666666,0,0,1500
synthetic_simulation,root_zipf_exponent,1.8,0,1000,1,random,0.8146666666666667,0.03133333333333333,3.0,0.1771111111111111,0.7106109324758842,0.03766707168894289,3.25,4500,797,1500
synthetic_simulation,root_zipf_exponent,1.8,0,1000,1,uncertainty,0.8126666666666666,0.04933333333333333,1.188,0.18237934904601572,0.6036977491961415,0.004860267314702308,2.9353333333333333,1782,325,1500
synthetic_simulation,root_zipf_exponent,1.8,0,1000,1,lineage,0.8273333333333334,0.02,0.4886666666666667,0.9522510231923602,0.7371382636655949,0.0,3.184,733,698,1500
synthetic_simulation,root_zipf_exponent,1.8,0,1000,1,continual,0.856,0.023333333333333334,2.002666666666667,0.8638482023968043,0.7315112540192926,0.2551640340218712,4.448666666666667,3004,2595,1500
synthetic_simulation,root_zipf_exponent,1.8,0,1000,2,none,0.764,0.059333333333333335,0.0,0.0,0.6013071895424836,0.0,2.76,0,0,1500
synthetic_simulation,root_zipf_exponent,1.8,0,1000,2,random,0.7946666666666666,0.026,3.0,0.18022222222222223,0.7303921568627451,0.037897310513447434,3.300666666666667,4500,811,1500
synthetic_simulation,root_zipf_exponent,1.8,0,1000,2,uncertainty,0.7906666666666666,0.06,1.1606666666666667,0.19701321079839174,0.5972222222222222,0.007334963325183374,2.9886666666666666,1741,343,1500
synthetic_simulation,root_zipf_exponent,1.8,0,1000,2,lineage,0.8053333333333333,0.025333333333333333,0.4573333333333333,0.9752186588921283,0.7140522875816994,0.0,3.206,686,669,1500
synthetic_simulation,root_zipf_exponent,1.8,0,1000,2,continual,0.86,0.030666666666666665,1.92,0.8666666666666667,0.7140522875816994,0.25183374083129584,4.424,2880,2496,1500
synthetic_simulation,root_zipf_exponent,1.8,0,1000,3,none,0.7833333333333333,0.04466666666666667,0.0,0.0,0.6139088729016786,0.0,2.720666666666667,0,0,1500
synthetic_simulation,root_zipf_exponent,1.8,0,1000,3,random,0.7986666666666666,0.024,3.0,0.18711111111111112,0.7146282973621103,0.03985507246376811,3.282,4500,842,1500
synthetic_simulation,root_zipf_exponent,1.8,0,1000,3,uncertainty,0.8006666666666666,0.04533333333333334,1.2473333333333334,0.16889363976483165,0.609912070343725,0.006038647342995169,2.9313333333333333,1871,316,1500
synthetic_simulation,root_zipf_exponent,1.8,0,1000,3,lineage,0.8213333333333334,0.014,0.494,0.9622132253711201,0.7402078337330136,0.0,3.196,741,713,1500
synthetic_simulation,root_zipf_exponent,1.8,0,1000,3,continual,0.8713333333333333,0.014666666666666666,2.002,0.8621378621378621,0.7274180655475619,0.2463768115942029,4.446666666666666,3003,2589,1500
synthetic_simulation,root_zipf_exponent,1.8,0,1000,4,none,0.782,0.042666666666666665,0.0,0.0,0.6173842404549147,0.0,2.766,0,0,1500
synthetic_simulation,root_zipf_exponent,1.8,0,1000,4,random,0.814,0.025333333333333333,3.0,0.1817777777777778,0.718927701056052,0.0475609756097561,3.3113333333333332,4500,818,1500
synthetic_simulation,root_zipf_exponent,1.8,0,1000,4,uncertainty,0.8093333333333333,0.042666666666666665,1.2066666666666668,0.1856353591160221,0.6173842404549147,0.0,2.99,1810,336,1500
synthetic_simulation,root_zipf_exponent,1.8,0,1000,4,lineage,0.816,0.014,0.4726666666666667,0.9661495063469676,0.7294882209585702,0.0,3.2226666666666666,709,685,1500
synthetic_simulation,root_zipf_exponent,1.8,0,1000,4,continual,0.8606666666666667,0.019333333333333334,2.006666666666667,0.8588039867109635,0.743298131600325,0.2304878048780488,4.489333333333334,3010,2585,1500
synthetic_simulation,root_zipf_exponent,1.8,0,1000,5,none,0.7926666666666666,0.04933333333333333,0.0,0.0,0.6147540983606558,0.0,2.7173333333333334,0,0,1500
synthetic_simulation,root_zipf_exponent,1.8,0,1000,5,random,0.8113333333333334,0.029333333333333333,3.0,0.1922222222222222,0.7172131147540983,0.05237515225334957,3.294,4500,865,1500
synthetic_simulation,root_zipf_exponent,1.8,0,1000,5,uncertainty,0.81,0.05,1.1993333333333334,0.18176764869371873,0.6139344262295082,0.001218026796589525,2.9353333333333333,1799,327,1500
synthetic_simulation,root_zipf_exponent,1.8,0,1000,5,lineage,0.834,0.018666666666666668,0.476,0.957983193277311,0.730327868852459,0.0,3.1733333333333333,714,684,1500
synthetic_simulation,root_zipf_exponent,1.8,0,1000,5,continual,0.8626666666666667,0.026,1.9593333333333334,0.8730860837019394,0.730327868852459,0.27161997563946405,4.428,2939,2566,1500
synthetic_simulation,root_zipf_exponent,1.8,0,1000,6,none,0.7826666666666666,0.04933333333333333,0.0,0.0,0.6062550120288693,0.0,2.756666666666667,0,0,1500
synthetic_simulation,root_zipf_exponent,1.8,0,1000,6,random,0.8106666666666666,0.025333333333333333,3.0,0.18466666666666667,0.7169206094627105,0.048484848484848485,3.3106666666666666,4500,831,1500
synthetic_simulation,root_zipf_exponent,1.8,0,1000,6,uncertainty,0.7986666666666666,0.04933333333333333,1.206,0.1724709784411277,0.6022453889334403,0.008484848484848486,2.9646666666666666,1809,312,1500
synthetic_simulation,root_zipf_exponent,1.8,0,1000,6,lineage,0.816,0.02,0.4726666666666667,0.9478138222849083,0.7225340817963112,0.0,3.2046666666666668,709,672,1500
synthetic_simulation,root_zipf_exponent,1.8,0,1000,6,continual,0.84,0.030666666666666665,1.994,0.872617853560682,0.7193263833199679,0.25333333333333335,4.496666666666667,2991,2610,1500
synthetic_simulation,root_zipf_exponent,1.8,0,1000,7,none,0.7993333333333333,0.05533333333333333,0.0,0.0,0.5871121718377088,0.0,2.734,0,0,1500
synthetic_simulation,root_zipf_exponent,1.8,0,1000,7,random,0.81,0.03266666666666666,3.0,0.19377777777777777,0.7080350039777248,0.04956629491945477,3.3153333333333332,4500,872,1500
synthetic_simulation,root_zipf_exponent,1.8,0,1000,7,uncertainty,0.8153333333333334,0.05533333333333333,1.1606666666666667,0.17576105686387133,0.5839299920445505,0.006195786864931847,2.938,1741,306,1500
synthetic_simulation,root_zipf_exponent,1.8,0,1000,7,lineage,0.8226666666666667,0.020666666666666667,0.49333333333333335,0.9702702702702702,0.7120127287191726,0.0,3.212666666666667,740,718,1500
synthetic_simulation,root_zipf_exponent,1.8,0,1000,7,continual,0.8573333333333333,0.03,2.001333333333333,0.8504330446369087,0.726332537788385,0.25650557620817843,4.436,3002,2553,1500
synthetic_simulation,question_budget_per_claim,1,0,1000,0,none,0.8046666666666666,0.029333333333333333,0.0,0.0,0.7026813880126183,0.0,3.2106666666666666,0,0,1500
synthetic_simulation,question_budget_per_claim,1,0,1000,0,random,0.8113333333333334,0.025333333333333333,1.0,0.25133333333333335,0.7365930599369085,0.03850385038503851,3.462,1500,377,1500
synthetic_simulation,question_budget_per_claim,1,0,1000,0,uncertainty,0.8153333333333334,0.029333333333333333,0.43733333333333335,0.2606707317073171,0.7026813880126183,0.0011001100110011,3.324666666666667,656,171,1500
synthetic_simulation,question_budget_per_claim,1,0,1000,0,lineage,0.8273333333333334,0.017333333333333333,0.226,0.9823008849557522,0.7570977917981072,0.0,3.4326666666666665,339,333,1500
synthetic_simulation,question_budget_per_claim,1,0,1000,0,continual,0.8373333333333334,0.017333333333333333,0.75,0.9635555555555556,0.75,0.14411441144114412,3.933333333333333,1125,1084,1500
synthetic_simulation,question_budget_per_claim,1,0,1000,1,none,0.806,0.026,0.0,0.0,0.6978021978021978,0.0,3.2293333333333334,0,0,1500
synthetic_simulation,question_budget_per_claim,1,0,1000,1,random,0.8133333333333334,0.021333333333333333,1.0,0.23333333333333334,0.7307692307692307,0.036322360953461974,3.462666666666667,1500,350,1500
synthetic_simulation,question_budget_per_claim,1,0,1000,1,uncertainty,0.8113333333333334,0.026,0.4246666666666667,0.22291993720565148,0.6970172684458399,0.0022701475595913734,3.324,637,142,1500
synthetic_simulation,question_budget_per_claim,1,0,1000,1,lineage,0.822,0.017333333333333333,0.218,0.9694189602446484,0.7472527472527473,0.0,3.4406666666666665,327,317,1500
synthetic_simulation,question_budget_per_claim,1,0,1000,1,continual,0.8513333333333334,0.02266666666666667,0.726,0.9651056014692379,0.7378335949764521,0.1373439273552781,3.93,1089,1051,1500
synthetic_simulation,question_budget_per_claim,1,0,1000,2,none,0.8053333333333333,0.028,0.0,0.0,0.6963434022257552,0.0,3.240666666666667,0,0,1500
synthetic_simulation,question_budget_per_claim,1,0,1000,2,random,0.818,0.023333333333333334,1.0,0.24466666666666667,0.7329093799682035,0.03530751708428246,3.485333333333333,1500,367,1500
synthetic_simulation,question_budget_per_claim,1,0,1000,2,uncertainty,0.806,0.028,0.4066666666666667,0.2573770491803279,0.6955484896661367,0.0056947608200455585,3.3453333333333335,610,157,1500
synthetic_simulation,question_budget_per_claim,1,0,1000,2,lineage,0.818,0.014,0.216,0.9814814814814815,0.7567567567567568,0.0,3.4526666666666666,324,318,1500
synthetic_simulation,question_budget_per_claim,1,0,1000,2,continual,0.834,0.018,0.7246666666666667,0.968721251149954,0.7559618441971383,0.16400911161731208,3.9426666666666668,1087,1053,1500
synthetic_simulation,question_budget_per_claim,1,0,1000,3,none,0.8106666666666666,0.030666666666666665,0.0,0.0,0.6883830455259027,0.0,3.199333333333333,0,0,1500
synthetic_simulation,question_budget_per_claim,1,0,1000,3,random,0.808,0.028,1.0,0.262,0.7291993720565149,0.031710079275198186,3.461333333333333,1500,393,1500
synthetic_simulation,question_budget_per_claim,1,0,1000,3,uncertainty,0.8166666666666667,0.030666666666666665,0.42933333333333334,0.2204968944099379,0.6875981161695447,0.0022650056625141564,3.294,644,142,1500
synthetic_simulation,question_budget_per_claim,1,0,1000,3,lineage,0.8313333333333334,0.015333333333333332,0.226,0.9734513274336283,0.7464678178963893,0.0,3.4193333333333333,339,330,1500
synthetic_simulation,question_budget_per_claim,1,0,1000,3,continual,0.84,0.014,0.7273333333333334,0.9596700274977086,0.7464678178963893,0.14269535673839184,3.8973333333333335,1091,1047,1500
synthetic_simulation,question_budget_per_claim,1,0,1000,4,none,0.79,0.026,0.0,0.0,0.7112341772151899,0.0,3.248,0,0,1500
synthetic_simulation,question_budget_per_claim,1,0,1000,4,random,0.8133333333333334,0.017333333333333333,1.0,0.244,0.7492088607594937,0.03794642857142857,3.492,1500,366,1500
synthetic_simulation,question_budget_per_claim,1,0,1000,4,uncertainty,0.8106666666666666,0.026,0.434,0.24731182795698925,0.7104430379746836,0.0011160714285714285,3.3553333333333333,651,161,1500
synthetic_simulation,question_budget_per_claim,1,0,1000,4,lineage,0.8113333333333334,0.016,0.20266666666666666,0.9736842105263158,0.7531645569620253,0.0,3.445333333333333,304,296,1500
synthetic_simulation,question_budget_per_claim,1,0,1000,4,continual,0.8313333333333334,0.018666666666666668,0.734,0.9691189827429609,0.7610759493670886,0.13950892857142858,3.9593333333333334,1101,1067,1500
synthetic_simulation,question_budget_per_claim,1,0,1000,5,none,0.7966666666666666,0.024,0.0,0.0,0.7001594896331739,0.0,3.2013333333333334,0,0,1500
synthetic_simulation,question_budget_per_claim,1,0,1000,5,random,0.81,0.020666666666666667,1.0,0.276,0.7328548644338118,0.035955056179775284,3.477333333333333,1500,414,1500
synthetic_simulation,question_budget_per_claim,1,0,1000,5,uncertainty,0.8126666666666666,0.024,0.43466666666666665,0.25,0.7001594896331739,0.0011235955056179776,3.31,652,163,1500
synthetic_simulation,question_budget_per_claim,1,0,1000,5,lineage,0.818,0.013333333333333334,0.21733333333333332,0.9693251533742331,0.7503987240829346,0.0,3.412,326,316,1500
synthetic_simulation,question_budget_per_claim,1,0,1000,5,continual,0.8306666666666667,0.019333333333333334,0.726,0.9696969696969697,0.7440191387559809,0.14606741573033707,3.9053333333333335,1089,1056,1500
synthetic_simulation,question_budget_per_claim,1,0,1000,6,none,0.8053333333333333,0.026,0.0,0.0,0.69713400464756,0.0,3.248,0,0,1500
synthetic_simulation,question_budget_per_claim,1,0,1000,6,random,0.8093333333333333,0.021333333333333333,1.0,0.25866666666666666,0.7358636715724245,0.03901895206243032,3.506666666666667,1500,388,1500
synthetic_simulation,question_budget_per_claim,1,0,1000,6,uncertainty,0.8133333333333334,0.026,0.428,0.26791277258566976,0.6955848179705655,0.002229654403567447,3.3626666666666667,642,172,1500
synthetic_simulation,question_budget_per_claim,1,0,1000,6,lineage,0.8153333333333334,0.015333333333333332,0.214,0.9657320872274143,0.7451587916343919,0.0,3.4546666666666668,321,310,1500
synthetic_simulation,question_budget_per_claim,1,0,1000,6,continual,0.8366666666666667,0.020666666666666667,0.742,0.9730458221024259,0.7389620449264136,0.14827201783723523,3.97,1113,1083,1500
synthetic_simulation,question_budget_per_claim,1,0,1000,7,none,0.8,0.035333333333333335,0.0,0.0,0.6893052302888368,0.0,3.216666666666667,0,0,1500
synthetic_simulation,question_budget_per_claim,1,0,1000,7,random,0.8133333333333334,0.032,1.0,0.2653333333333333,0.7236533957845434,0.0429042904290429,3.482,1500,398,1500
synthetic_simulation,question_budget_per_claim,1,0,1000,7,uncertainty,0.808,0.035333333333333335,0.43333333333333335,0.22615384615384615,0.687743950039032,0.0033003300330033004,3.3146666666666667,650,147,1500
synthetic_simulation,question_budget_per_claim,1,0,1000,7,lineage,0.81,0.020666666666666667,0.22333333333333333,0.9791044776119403,0.7564402810304449,0.0,3.4353333333333333,335,328,1500
synthetic_simulation,question_budget_per_claim,1,0,1000,7,continual,0.8406666666666667,0.025333333333333333,0.7406666666666667,0.963996399639964,0.7423887587822015,0.1419141914191419,3.9306666666666668,1111,1071,1500
synthetic_simulation,question_budget_per_claim,2,0,1000,0,none,0.8046666666666666,0.029333333333333333,0.0,0.0,0.7026813880126183,0.0,3.2106666666666666,0,0,1500
synthetic_simulation,question_budget_per_claim,2,0,1000,0,random,0.8193333333333334,0.021333333333333333,2.0,0.25133333333333335,0.7705047318611987,0.0781078107810781,3.7133333333333334,3000,754,1500
synthetic_simulation,question_budget_per_claim,2,0,1000,0,uncertainty,0.8253333333333334,0.03,0.8286666666666667,0.24456958970233306,0.7018927444794952,0.0033003300330033004,3.4133333333333336,1243,304,1500
synthetic_simulation,question_budget_per_claim,2,0,1000,0,lineage,0.8313333333333334,0.017333333333333333,0.24866666666666667,0.9597855227882037,0.7578864353312302,0.0,3.449333333333333,373,358,1500
synthetic_simulation,question_budget_per_claim,2,0,1000,0,continual,0.8553333333333333,0.020666666666666667,1.396,0.9097421203438395,0.7570977917981072,0.25962596259625964,4.480666666666667,2094,1905,1500
synthetic_simulation,question_budget_per_claim,2,0,1000,1,none,0.806,0.026,0.0,0.0,0.6978021978021978,0.0,3.2293333333333334,0,0,1500
synthetic_simulation,question_budget_per_claim,2,0,1000,1,random,0.8286666666666667,0.016666666666666666,2.0,0.247,0.7660910518053375,0.07604994324631101,3.723333333333333,3000,741,1500
synthetic_simulation,question_budget_per_claim,2,0,1000,1,uncertainty,0.832,0.02666666666666667,0.8113333333333334,0.2399342645850452,0.695447409733124,0.004540295119182747,3.424,1217,292,1500
