axis,axis_value,focus,baseline,metric,oriented_mean_delta,sem,verdict,seeds_favoring_focus,n_seeds,focus_questions_per_claim,baseline_questions_per_claim
question_budget_per_claim,3,continual,none,false_confident_consensus_rate,0.009166666666666665,0.0013958555435333194,win,8,8,1.9383333333333332,0.0
question_budget_per_claim,3,continual,none,independent_roots_per_question,0.8427637381994493,0.0030500052756658154,win,8,8,1.9383333333333332,0.0
question_budget_per_claim,3,continual,none,resolved_gap_rate,0.26271561102035645,0.005673272515305446,win,8,8,1.9383333333333332,0.0
question_budget_per_claim,3,continual,random,accuracy,0.046333333333333324,0.0024527276685097064,win,8,8,1.9383333333333332,3.0
question_budget_per_claim,3,continual,random,false_confident_consensus_rate,-0.0020833333333333337,0.0010269194184859352,loss,1,8,1.9383333333333332,3.0
question_budget_per_claim,3,continual,random,independent_roots_per_question,0.6125137381994492,0.0029207576382406495,win,8,8,1.9383333333333332,3.0
question_budget_per_claim,3,continual,random,resolved_gap_rate,0.16171362720969146,0.006726967334564201,win,8,8,1.9383333333333332,3.0
question_budget_per_claim,3,continual,uncertainty,accuracy,0.04675,0.0022305152796379697,win,8,8,1.9383333333333332,1.1746666666666667
question_budget_per_claim,3,continual,uncertainty,false_confident_consensus_rate,0.009583333333333333,0.0013389020614513706,win,8,8,1.9383333333333332,1.1746666666666667
question_budget_per_claim,3,continual,uncertainty,independent_roots_per_question,0.6104092222300038,0.003044416381855981,win,8,8,1.9383333333333332,1.1746666666666667
question_budget_per_claim,3,continual,uncertainty,resolved_gap_rate,0.25641606569822256,0.005631808107422537,win,8,8,1.9383333333333332,1.1746666666666667
question_budget_per_claim,3,continual,lineage,accuracy,0.05074999999999999,0.0032131611789489732,win,8,8,1.9383333333333332,0.24633333333333332
question_budget_per_claim,3,continual,lineage,false_confident_consensus_rate,-0.0038333333333333336,0.0008042545597168827,loss,0,8,1.9383333333333332,0.24633333333333332
question_budget_per_claim,3,continual,lineage,independent_roots_per_question,-0.08266270431485515,0.008217051869576946,loss,0,8,1.9383333333333332,0.24633333333333332
question_budget_per_claim,3,continual,lineage,resolved_gap_rate,0.2625762576201335,0.005669724843076105,win,8,8,1.9383333333333332,0.24633333333333332
question_budget_per_claim,5,lineage,none,accuracy,0.019833333333333314,0.0021957751641342137,win,8,8,0.25916666666666666,0.0
question_budget_per_claim,5,lineage,none,false_confident_consensus_rate,0.013,0.0009428090415820633,win,8,8,0.25916666666666666,0.0
question_budget_per_claim,5,lineage,none,independent_roots_per_question,0.8800183527938721,0.009253468233503261,win,8,8,0.25916666666666666,0.0
question_budget_per_claim,5,lineage,none,resolved_gap_rate,0.00013935340022296544,0.00013935340022296544,tie,1,8,0.25916666666666666,0.0
question_budget_per_claim,5,lineage,random,accuracy,-0.012000000000000025,0.003015831244489333,loss,1,8,0.25916666666666666,5.0
question_budget_per_claim,5,lineage,random,false_confident_consensus_rate,0.00025000000000000044,0.00045316348358748285,tie,5,8,0.25916666666666666,5.0
question_budget_per_claim,5,lineage,random,independent_roots_per_question,0.6737850194605388,0.008420038187111912,win,8,8,0.25916666666666666,5.0
question_budget_per_claim,5,lineage,random,resolved_gap_rate,-0.1433773532829065,0.003655623923943589,loss,0,8,0.25916666666666666,5.0
question_budget_per_claim,5,lineage,uncertainty,accuracy,-0.014916666666666675,0.003067850444400175,loss,1,8,0.25916666666666666,1.809
question_budget_per_claim,5,lineage,uncertainty,false_confident_consensus_rate,0.013416666666666667,0.000938062000861519,win,8,8,0.25916666666666666,1.809
question_budget_per_claim,5,lineage,uncertainty,independent_roots_per_question,0.6606820971132854,0.0106644389499018,win,8,8,0.25916666666666666,1.809
question_budget_per_claim,5,lineage,uncertainty,resolved_gap_rate,-0.007418534835593793,0.0008125022931947257,loss,0,8,0.25916666666666666,1.809
question_budget_per_claim,5,lineage,continual,accuracy,-0.060916666666666675,0.0032143959416725994,loss,0,8,0.25916666666666666,2.9625833333333333
question_budget_per_claim,5,lineage,continual,false_confident_consensus_rate,0.0029166666666666672,0.0004352977452091005,win,8,8,0.25916666666666666,2.9625833333333333
question_budget_per_claim,5,lineage,continual,independent_roots_per_question,0.21111787864292272,0.011807181914734005,win,8,8,0.25916666666666666,2.9625833333333333
question_budget_per_claim,5,lineage,continual,resolved_gap_rate,-0.2605696377673448,0.005422277719688983,loss,0,8,0.25916666666666666,2.9625833333333333
question_budget_per_claim,5,continual,none,accuracy,0.08074999999999999,0.0028296544743916102,win,8,8,2.9625833333333333,0.0
question_budget_per_claim,5,continual,none,false_confident_consensus_rate,0.010083333333333333,0.0013179920995981633,win,8,8,2.9625833333333333,0.0
question_budget_per_claim,5,continual,none,independent_roots_per_question,0.6689004741509494,0.0038278546152490083,win,8,8,2.9625833333333333,0.0
question_budget_per_claim,5,continual,none,resolved_gap_rate,0.26070899116756774,0.005412882349803707,win,8,8,2.9625833333333333,0.0
question_budget_per_claim,5,continual,random,accuracy,0.04891666666666665,0.0023500675437777225,win,8,8,2.9625833333333333,5.0
question_budget_per_claim,5,continual,random,false_confident_consensus_rate,-0.0026666666666666666,0.00067846699279881,loss,0,8,2.9625833333333333,5.0
question_budget_per_claim,5,continual,random,independent_roots_per_question,0.46266714081761606,0.004048992379686905,win,8,8,2.9625833333333333,5.0
question_budget_per_claim,5,continual,random,resolved_gap_rate,0.1171922844844383,0.004853125474092731,win,8,8,2.9625833333333333,5.0
question_budget_per_claim,5,continual,uncertainty,accuracy,0.046,0.0026367367999823076,win,8,8,2.9625833333333333,1.809
question_budget_per_claim,5,continual,uncertainty,false_confident_consensus_rate,0.010499999999999999,0.0013198725287176377,win,8,8,2.9625833333333333,1.809
question_budget_per_claim,5,continual,uncertainty,independent_roots_per_question,0.4495642184703627,0.0034266110171952053,win,8,8,2.9625833333333333,1.809
question_budget_per_claim,5,continual,uncertainty,resolved_gap_rate,0.253151102931751,0.005143699528579252,win,8,8,2.9625833333333333,1.809
question_budget_per_claim,5,continual,lineage,accuracy,0.060916666666666675,0.0032143959416725994,win,8,8,2.9625833333333333,0.25916666666666666
question_budget_per_claim,5,continual,lineage,false_confident_consensus_rate,-0.0029166666666666672,0.0004352977452091005,loss,0,8,2.9625833333333333,0.25916666666666666
question_budget_per_claim,5,continual,lineage,independent_roots_per_question,-0.21111787864292272,0.011807181914734005,loss,0,8,2.9625833333333333,0.25916666666666666
question_budget_per_claim,5,continual,lineage,resolved_gap_rate,0.2605696377673448,0.005422277719688983,win,8,8,2.9625833333333333,0.25916666666666666
question_budget_per_claim,8,lineage,none,accuracy,0.019666666666666652,0.0018516401995451012,win,8,8,0.27841666666666665,0.0
question_budget_per_claim,8,lineage,none,false_confident_consensus_rate,0.013583333333333333,0.0011193641902777624,win,8,8,0.27841666666666665,0.0
question_budget_per_claim,8,lineage,none,independent_roots_per_question,0.8199904042601077,0.013062891810615151,win,8,8,0.27841666666666665,0.0
question_budget_per_claim,8,lineage,none,resolved_gap_rate,0.00013935340022296544,0.00013935340022296544,tie,1,8,0.27841666666666665,0.0
question_budget_per_claim,8,lineage,random,accuracy,-0.023916666666666683,0.0021946453594984894,loss,0,8,0.27841666666666665,8.0
question_budget_per_claim,8,lineage,random,false_confident_consensus_rate,-0.0006666666666666665,0.0008451542547285164,tie,3,8,0.27841666666666665,8.0
question_budget_per_claim,8,lineage,random,independent_roots_per_question,0.6361674875934411,0.013140162815256715,win,8,8,0.27841666666666665,8.0
question_budget_per_claim,8,lineage,random,resolved_gap_rate,-0.1850863411223077,0.002413164603915101,loss,0,8,0.27841666666666665,8.0
question_budget_per_claim,8,lineage,uncertainty,accuracy,-0.023833333333333345,0.0030491997388854514,loss,0,8,0.27841666666666665,2.6593333333333335
question_budget_per_claim,8,lineage,uncertainty,false_confident_consensus_rate,0.0145,0.0011529809536003095,win,8,8,0.27841666666666665,2.6593333333333335
question_budget_per_claim,8,lineage,uncertainty,independent_roots_per_question,0.626480521241287,0.013505409401753798,win,8,8,0.27841666666666665,2.6593333333333335
question_budget_per_claim,8,lineage,uncertainty,resolved_gap_rate,-0.010655710040989594,0.0007667663694568838,loss,0,8,0.27841666666666665,2.6593333333333335
question_budget_per_claim,8,lineage,continual,accuracy,-0.06291666666666668,0.0035833333333333338,loss,0,8,0.27841666666666665,4.44375
question_budget_per_claim,8,lineage,continual,false_confident_consensus_rate,0.004583333333333333,0.0006354288640515487,win,8,8,0.27841666666666665,4.44375
question_budget_per_claim,8,lineage,continual,independent_roots_per_question,0.35385177877973784,0.014947552544921255,win,8,8,0.27841666666666665,4.44375
question_budget_per_claim,8,lineage,continual,resolved_gap_rate,-0.27168049912088194,0.0054703361759794004,loss,0,8,0.27841666666666665,4.44375
question_budget_per_claim,8,continual,none,accuracy,0.08258333333333333,0.0032402172668677533,win,8,8,4.44375,0.0
question_budget_per_claim,8,continual,none,false_confident_consensus_rate,0.009,0.0009343531843023135,win,8,8,4.44375,0.0
question_budget_per_claim,8,continual,none,independent_roots_per_question,0.46613862548036994,0.002981676997944638,win,8,8,4.44375,0.0
question_budget_per_claim,8,continual,none,resolved_gap_rate,0.27181985252110485,0.005399857412944613,win,8,8,4.44375,0.0
question_budget_per_claim,8,continual,random,accuracy,0.03899999999999999,0.0034295633485773073,win,8,8,4.44375,8.0
question_budget_per_claim,8,continual,random,false_confident_consensus_rate,-0.0052499999999999995,0.0009631092176276609,loss,0,8,4.44375,8.0
question_budget_per_claim,8,continual,random,independent_roots_per_question,0.28231570881370327,0.0026509874689579875,win,8,8,4.44375,8.0
question_budget_per_claim,8,continual,random,resolved_gap_rate,0.0865941579985742,0.004765012281782825,win,8,8,4.44375,8.0
question_budget_per_claim,8,continual,uncertainty,accuracy,0.03908333333333333,0.0034155050290073713,win,8,8,4.44375,2.6593333333333335
question_budget_per_claim,8,continual,uncertainty,false_confident_consensus_rate,0.009916666666666667,0.0009464847243000452,win,8,8,4.44375,2.6593333333333335
question_budget_per_claim,8,continual,uncertainty,independent_roots_per_question,0.2726287424615492,0.002023649967383296,win,8,8,4.44375,2.6593333333333335
question_budget_per_claim,8,continual,uncertainty,resolved_gap_rate,0.26102478907989235,0.005861855418465798,win,8,8,4.44375,2.6593333333333335
question_budget_per_claim,8,continual,lineage,accuracy,0.06291666666666668,0.0035833333333333338,win,8,8,4.44375,0.27841666666666665
question_budget_per_claim,8,continual,lineage,false_confident_consensus_rate,-0.004583333333333333,0.0006354288640515487,loss,0,8,4.44375,0.27841666666666665
question_budget_per_claim,8,continual,lineage,independent_roots_per_question,-0.35385177877973784,0.014947552544921255,loss,0,8,4.44375,0.27841666666666665
question_budget_per_claim,8,continual,lineage,resolved_gap_rate,0.27168049912088194,0.0054703361759794004,win,8,8,4.44375,0.27841666666666665
min_independent_roots,2,lineage,none,accuracy,-8.333333333333803e-05,0.00038704210016687895,tie,1,8,0.016416666666666666,0.0
min_independent_roots,2,lineage,none,false_confident_consensus_rate,0.0031666666666666666,0.0004671765921511568,win,8,8,0.016416666666666666,0.0
min_independent_roots,2,lineage,none,independent_roots_per_question,1.0,0.0,win,8,8,0.016416666666666666,0.0
min_independent_roots,2,lineage,none,resolved_gap_rate,0.0,0.0,tie,0,8,0.016416666666666666,0.0
min_independent_roots,2,lineage,random,accuracy,-0.02233333333333333,0.0025665739006117886,loss,0,8,0.016416666666666666,3.0
min_independent_roots,2,lineage,random,false_confident_consensus_rate,-0.008083333333333333,0.001003466214899358,loss,0,8,0.016416666666666666,3.0
min_independent_roots,2,lineage,random,independent_roots_per_question,0.7697499999999999,0.0016936636244139923,win,8,8,0.016416666666666666,3.0
min_independent_roots,2,lineage,random,resolved_gap_rate,-0.101001983810665,0.0032610804308925213,loss,0,8,0.016416666666666666,3.0
min_independent_roots,2,lineage,uncertainty,accuracy,-0.021916666666666654,0.0018319800199922366,loss,0,8,0.016416666666666666,1.1746666666666667
min_independent_roots,2,lineage,uncertainty,false_confident_consensus_rate,0.0035833333333333333,0.00045316348358748285,win,8,8,0.016416666666666666,1.1746666666666667
min_independent_roots,2,lineage,uncertainty,independent_roots_per_question,0.7676454840305547,0.002643172137303301,win,8,8,0.016416666666666666,1.1746666666666667
min_independent_roots,2,lineage,uncertainty,resolved_gap_rate,-0.006299545322133908,0.000358302282664651,loss,0,8,0.016416666666666666,1.1746666666666667
min_independent_roots,2,lineage,continual,accuracy,-0.06525000000000002,0.0030820460633332394,loss,0,8,0.016416666666666666,1.7214166666666666
min_independent_roots,2,lineage,continual,false_confident_consensus_rate,0.0033333333333333335,0.0006900655593423542,win,8,8,0.016416666666666666,1.7214166666666666
min_independent_roots,2,lineage,continual,independent_roots_per_question,0.16480458288220298,0.0034089355844687083,win,8,8,0.016416666666666666,1.7214166666666666
min_independent_roots,2,lineage,continual,resolved_gap_rate,-0.26022296602218775,0.006005034081732229,loss,0,8,0.016416666666666666,1.7214166666666666
min_independent_roots,2,continual,none,accuracy,0.06516666666666668,0.00306995165672086,win,8,8,1.7214166666666666,0.0
min_independent_roots,2,continual,none,false_confident_consensus_rate,-0.00016666666666666696,0.0008428033343060885,tie,4,8,1.7214166666666666,0.0
min_independent_roots,2,continual,none,independent_roots_per_question,0.835195417117797,0.0034089355844687083,win,8,8,1.7214166666666666,0.0
min_independent_roots,2,continual,none,resolved_gap_rate,0.26022296602218775,0.006005034081732229,win,8,8,1.7214166666666666,0.0
min_independent_roots,2,continual,random,accuracy,0.042916666666666686,0.002913944307733334,win,8,8,1.7214166666666666,3.0
min_independent_roots,2,continual,random,false_confident_consensus_rate,-0.011416666666666665,0.0005409794175000841,loss,0,8,1.7214166666666666,3.0
min_independent_roots,2,continual,random,independent_roots_per_question,0.604945417117797,0.0032568666148655202,win,8,8,1.7214166666666666,3.0
min_independent_roots,2,continual,random,resolved_gap_rate,0.15922098221152275,0.007202682591406202,win,8,8,1.7214166666666666,3.0
min_independent_roots,2,continual,uncertainty,accuracy,0.04333333333333336,0.002532330628630164,win,8,8,1.7214166666666666,1.1746666666666667
min_independent_roots,2,continual,uncertainty,false_confident_consensus_rate,0.0002499999999999998,0.0007230611732885817,tie,4,8,1.7214166666666666,1.1746666666666667
min_independent_roots,2,continual,uncertainty,independent_roots_per_question,0.6028409011483516,0.003291224541048542,win,8,8,1.7214166666666666,1.1746666666666667
min_independent_roots,2,continual,uncertainty,resolved_gap_rate,0.25392342070005386,0.006173354878080712,win,8,8,1.7214166666666666,1.1746666666666667
min_independent_roots,2,continual,lineage,accuracy,0.06525000000000002,0.0030820460633332394,win,8,8,1.7214166666666666,0.016416666666666666
min_independent_roots,2,continual,lineage,false_confident_consensus_rate,-0.0033333333333333335,0.0006900655593423542,loss,0,8,1.7214166666666666,0.016416666666666666
min_independent_roots,2,continual,lineage,independent_roots_per_question,-0.16480458288220298,0.0034089355844687083,loss,0,8,1.7214166666666666,0.016416666666666666
min_independent_roots,2,continual,lineage,resolved_gap_rate,0.26022296602218775,0.006005034081732229,win,8,8,1.7214166666666666,0.016416666666666666
min_independent_roots,3,lineage,none,accuracy,0.017833333333333326,0.0021812694716463916,win,8,8,0.24633333333333332,0.0
min_independent_roots,3,lineage,none,false_confident_consensus_rate,0.013,0.0012215005084172056,win,8,8,0.24633333333333332,0.0
min_independent_roots,3,lineage,none,independent_roots_per_question,0.9254264425143044,0.005947934795670004,win,8,8,0.24633333333333332,0.0
min_independent_roots,3,lineage,none,resolved_gap_rate,0.00013935340022296544,0.00013935340022296544,tie,1,8,0.24633333333333332,0.0
min_independent_roots,3,lineage,random,accuracy,-0.004416666666666666,0.003598803813614869,tie,3,8,0.24633333333333332,3.0
min_independent_roots,3,lineage,random,false_confident_consensus_rate,0.00175,0.0009995038451691602,tie,5,8,0.24633333333333332,3.0
min_independent_roots,3,lineage,random,independent_roots_per_question,0.6951764425143043,0.006516384726092745,win,8,8,0.24633333333333332,3.0
min_independent_roots,3,lineage,random,resolved_gap_rate,-0.10086263041044204,0.0032476886635218988,loss,0,8,0.24633333333333332,3.0
min_independent_roots,3,lineage,uncertainty,accuracy,-0.00399999999999999,0.002621643734952522,tie,3,8,0.24633333333333332,1.1746666666666667
min_independent_roots,3,lineage,uncertainty,false_confident_consensus_rate,0.013416666666666667,0.0012436345862539301,win,8,8,0.24633333333333332,1.1746666666666667
min_independent_roots,3,lineage,uncertainty,independent_roots_per_question,0.6930719265448589,0.00648111658369428,win,8,8,0.24633333333333332,1.1746666666666667
min_independent_roots,3,lineage,uncertainty,resolved_gap_rate,-0.006160191921910943,0.00036372396473454034,loss,0,8,0.24633333333333332,1.1746666666666667
min_independent_roots,3,lineage,continual,accuracy,-0.05074999999999999,0.0032131611789489732,loss,0,8,0.24633333333333332,1.9383333333333332
min_independent_roots,3,lineage,continual,false_confident_consensus_rate,0.0038333333333333336,0.0008042545597168827,win,7,8,0.24633333333333332,1.9383333333333332
min_independent_roots,3,lineage,continual,independent_roots_per_question,0.08266270431485515,0.008217051869576946,win,8,8,0.24633333333333332,1.9383333333333332
min_independent_roots,3,lineage,continual,resolved_gap_rate,-0.2625762576201335,0.005669724843076105,loss,0,8,0.24633333333333332,1.9383333333333332
min_independent_roots,3,continual,none,accuracy,0.06858333333333332,0.0022971255329837154,win,8,8,1.9383333333333332,0.0
min_independent_roots,3,continual,none,false_confident_consensus_rate,0.009166666666666665,0.0013958555435333194,win,8,8,1.9383333333333332,0.0
min_independent_roots,3,continual,none,independent_roots_per_question,0.8427637381994493,0.0030500052756658154,win,8,8,1.9383333333333332,0.0
min_independent_roots,3,continual,none,resolved_gap_rate,0.26271561102035645,0.005673272515305446,win,8,8,1.9383333333333332,0.0
min_independent_roots,3,continual,random,accuracy,0.046333333333333324,0.0024527276685097064,win,8,8,1.9383333333333332,3.0
min_independent_roots,3,continual,random,false_confident_consensus_rate,-0.0020833333333333337,0.0010269194184859352,loss,1,8,1.9383333333333332,3.0
min_independent_roots,3,continual,random,independent_roots_per_question,0.6125137381994492,0.0029207576382406495,win,8,8,1.9383333333333332,3.0
min_independent_roots,3,continual,random,resolved_gap_rate,0.16171362720969146,0.006726967334564201,win,8,8,1.9383333333333332,3.0
min_independent_roots,3,continual,uncertainty,accuracy,0.04675,0.0022305152796379697,win,8,8,1.9383333333333332,1.1746666666666667
min_independent_roots,3,continual,uncertainty,false_confident_consensus_rate,0.009583333333333333,0.0013389020614513706,win,8,8,1.9383333333333332,1.1746666666666667
min_independent_roots,3,continual,uncertainty,independent_roots_per_question,0.6104092222300038,0.003044416381855981,win,8,8,1.9383333333333332,1.1746666666666667
min_independent_roots,3,continual,uncertainty,resolved_gap_rate,0.25641606569822256,0.005631808107422537,win,8,8,1.9383333333333332,1.1746666666666667
min_independent_roots,3,continual,lineage,accuracy,0.05074999999999999,0.0032131611789489732,win,8,8,1.9383333333333332,0.24633333333333332
min_independent_roots,3,continual,lineage,false_confident_consensus_rate,-0.0038333333333333336,0.0008042545597168827,loss,0,8,1.9383333333333332,0.24633333333333332
min_independent_roots,3,continual,lineage,independent_roots_per_question,-0.08266270431485515,0.008217051869576946,loss,0,8,1.9383333333333332,0.24633333333333332
min_independent_roots,3,continual,lineage,resolved_gap_rate,0.2625762576201335,0.005669724843076105,win,8,8,1.9383333333333332,0.24633333333333332
min_independent_roots,4,lineage,none,accuracy,0.01816666666666665,0.001744606200164034,win,8,8,0.9109166666666667,0.0
min_independent_roots,4,lineage,none,false_confident_consensus_rate,0.020749999999999998,0.00104226173479099,win,8,8,0.9109166666666667,0.0
min_independent_roots,4,lineage,none,independent_roots_per_question,0.9059537643684712,0.0032916581358886743,win,8,8,0.9109166666666667,0.0
min_independent_roots,4,lineage,none,resolved_gap_rate,0.00042328527463123916,0.00020655555266190818,win,3,8,0.9109166666666667,0.0
min_independent_roots,4,lineage,random,accuracy,-0.004083333333333342,0.002212653007891964,tie,2,8,0.9109166666666667,3.0
min_independent_roots,4,lineage,random,false_confident_consensus_rate,0.0095,0.0009322272357358042,win,8,8,0.9109166666666667,3.0
min_independent_roots,4,lineage,random,independent_roots_per_question,0.6757037643684712,0.00354580105697864,win,8,8,0.9109166666666667,3.0
min_independent_roots,4,lineage,random,resolved_gap_rate,-0.10057869853603377,0.003347950630083416,loss,0,8,0.9109166666666667,3.0
min_independent_roots,4,lineage,uncertainty,accuracy,-0.0036666666666666653,0.002615582122830369,tie,3,8,0.9109166666666667,1.1746666666666667
min_independent_roots,4,lineage,uncertainty,false_confident_consensus_rate,0.021166666666666667,0.0010370134162086936,win,8,8,0.9109166666666667,1.1746666666666667
min_independent_roots,4,lineage,uncertainty,independent_roots_per_question,0.6735992483990259,0.0032856090607306996,win,8,8,0.9109166666666667,1.1746666666666667
min_independent_roots,4,lineage,uncertainty,resolved_gap_rate,-0.00587626004750267,0.0004001269493745175,loss,0,8,0.9109166666666667,1.1746666666666667
min_independent_roots,4,lineage,continual,accuracy,-0.05,0.002416871912466578,loss,0,8,0.9109166666666667,2.316333333333333
min_independent_roots,4,lineage,continual,false_confident_consensus_rate,0.006083333333333334,0.0008398554297360605,win,8,8,0.9109166666666667,2.316333333333333
min_independent_roots,4,lineage,continual,independent_roots_per_question,0.05960263820990297,0.002499318638378106,win,8,8,0.9109166666666667,2.316333333333333
min_independent_roots,4,lineage,continual,resolved_gap_rate,-0.26510402716750214,0.0047739753398829,loss,0,8,0.9109166666666667,2.316333333333333
min_independent_roots,4,continual,none,accuracy,0.06816666666666665,0.0025378093290230014,win,8,8,2.316333333333333,0.0
min_independent_roots,4,continual,none,false_confident_consensus_rate,0.014666666666666666,0.0013153549825650605,win,8,8,2.316333333333333,0.0
min_independent_roots,4,continual,none,independent_roots_per_question,0.8463511261585683,0.002922367480425741,win,8,8,2.316333333333333,0.0
min_independent_roots,4,continual,none,resolved_gap_rate,0.2655273124421334,0.004729197905252827,win,8,8,2.316333333333333,0.0
min_independent_roots,4,continual,random,accuracy,0.04591666666666666,0.0025337014143625713,win,8,8,2.316333333333333,3.0
min_independent_roots,4,continual,random,false_confident_consensus_rate,0.003416666666666667,0.0009631092176276608,win,8,8,2.316333333333333,3.0
min_independent_roots,4,continual,random,independent_roots_per_question,0.6161011261585683,0.0031653848738539716,win,8,8,2.316333333333333,3.0
min_independent_roots,4,continual,random,resolved_gap_rate,0.1645253286314684,0.005498775771317325,win,8,8,2.316333333333333,3.0
min_independent_roots,4,continual,uncertainty,accuracy,0.04633333333333334,0.002295613484417899,win,8,8,2.316333333333333,1.1746666666666667
min_independent_roots,4,continual,uncertainty,false_confident_consensus_rate,0.015083333333333334,0.0012340249026326256,win,8,8,2.316333333333333,1.1746666666666667
min_independent_roots,4,continual,uncertainty,independent_roots_per_question,0.6139966101891229,0.0037001227340930512,win,8,8,2.316333333333333,1.1746666666666667
min_independent_roots,4,continual,uncertainty,resolved_gap_rate,0.2592277671199995,0.004842557865646886,win,8,8,2.316333333333333,1.1746666666666667
min_independent_roots,4,continual,lineage,accuracy,0.05,0.002416871912466578,win,8,8,2.316333333333333,0.9109166666666667
min_independent_roots,4,continual,lineage,false_confident_consensus_rate,-0.006083333333333334,0.0008398554297360605,loss,0,8,2.316333333333333,0.9109166666666667
min_independent_roots,4,continual,lineage,independent_roots_per_question,-0.05960263820990297,0.002499318638378106,loss,0,8,2.316333333333333,0.9109166666666667
min_independent_roots,4,continual,lineage,resolved_gap_rate,0.26510402716750214,0.0047739753398829,win,8,8,2.316333333333333,0.9109166666666667
min_independent_roots,5,lineage,none,accuracy,0.059333333333333335,0.0019148542155126738,win,8,8,1.8495,0.0
min_independent_roots,5,lineage,none,false_confident_consensus_rate,0.008166666666666666,0.0013077910614151867,win,8,8,1.8495,0.0
min_independent_roots,5,lineage,none,independent_roots_per_question,0.8691874179523869,0.004246037624300652,win,8,8,1.8495,0.0
min_independent_roots,5,lineage,none,resolved_gap_rate,0.31950280568441697,0.0063957647299560895,win,8,8,1.8495,0.0
min_independent_roots,5,lineage,random,accuracy,0.03708333333333334,0.0028366577136001124,win,8,8,1.8495,3.0
min_independent_roots,5,lineage,random,false_confident_consensus_rate,-0.0030833333333333338,0.0005185067081043471,loss,0,8,1.8495,3.0
min_independent_roots,5,lineage,random,independent_roots_per_question,0.6389374179523868,0.004436003129773739,win,8,8,1.8495,3.0
min_independent_roots,5,lineage,random,resolved_gap_rate,0.21850082187375197,0.006175703441117471,win,8,8,1.8495,3.0
min_independent_roots,5,lineage,uncertainty,accuracy,0.03750000000000002,0.0026057019284028843,win,8,8,1.8495,1.1746666666666667
min_independent_roots,5,lineage,uncertainty,false_confident_consensus_rate,0.008583333333333332,0.0011780903298970011,win,8,8,1.8495,1.1746666666666667
min_independent_roots,5,lineage,uncertainty,independent_roots_per_question,0.6368329019829414,0.004811604287400079,win,8,8,1.8495,1.1746666666666667
min_independent_roots,5,lineage,uncertainty,resolved_gap_rate,0.3132032603622831,0.006353461431642182,win,8,8,1.8495,1.1746666666666667
min_independent_roots,5,lineage,continual,accuracy,-0.008583333333333318,0.003906521815939682,loss,2,8,1.8495,2.6435
min_independent_roots,5,lineage,continual,false_confident_consensus_rate,-0.010083333333333333,0.0011439107246773003,loss,0,8,1.8495,2.6435
min_independent_roots,5,lineage,continual,independent_roots_per_question,0.025145860702735764,0.002145484850160415,win,8,8,1.8495,2.6435
min_independent_roots,5,lineage,continual,resolved_gap_rate,0.055123371037144625,0.005715456433984387,win,8,8,1.8495,2.6435
min_independent_roots,5,continual,none,accuracy,0.06791666666666665,0.00295585912631221,win,8,8,2.6435,0.0
min_independent_roots,5,continual,none,false_confident_consensus_rate,0.01825,0.0015115297622680878,win,8,8,2.6435,0.0
min_independent_roots,5,continual,none,independent_roots_per_question,0.844041557249651,0.0027434459750483083,win,8,8,2.6435,0.0
min_independent_roots,5,continual,none,resolved_gap_rate,0.2643794346472723,0.006414232868861906,win,8,8,2.6435,0.0
min_independent_roots,5,continual,random,accuracy,0.04566666666666666,0.003083494204297547,win,8,8,2.6435,3.0
min_independent_roots,5,continual,random,false_confident_consensus_rate,0.007,0.0008544932592822075,win,8,8,2.6435,3.0
min_independent_roots,5,continual,random,independent_roots_per_question,0.6137915572496511,0.0031946868025201215,win,8,8,2.6435,3.0
min_independent_roots,5,continual,random,resolved_gap_rate,0.16337745083660735,0.007858418926835689,win,8,8,2.6435,3.0
min_independent_roots,5,continual,uncertainty,accuracy,0.04608333333333334,0.0030143505973608264,win,8,8,2.6435,1.1746666666666667
min_independent_roots,5,continual,uncertainty,false_confident_consensus_rate,0.018666666666666665,0.0014474937289114915,win,8,8,2.6435,1.1746666666666667
min_independent_roots,5,continual,uncertainty,independent_roots_per_question,0.6116870412802057,0.003800195098803788,win,8,8,2.6435,1.1746666666666667
min_independent_roots,5,continual,uncertainty,resolved_gap_rate,0.2580798893251384,0.006512891397280658,win,8,8,2.6435,1.1746666666666667
min_independent_roots,5,continual,lineage,accuracy,0.008583333333333318,0.003906521815939682,win,6,8,2.6435,1.8495
min_independent_roots,5,continual,lineage,false_confident_consensus_rate,0.010083333333333333,0.0011439107246773003,win,8,8,2.6435,1.8495
min_independent_roots,5,continual,lineage,independent_roots_per_question,-0.025145860702735764,0.002145484850160415,loss,0,8,2.6435,1.8495
min_independent_roots,5,continual,lineage,resolved_gap_rate,-0.055123371037144625,0.005715456433984387,loss,0,8,2.6435,1.8495
candidate_pool_size,16,lineage,none,accuracy,0.01891666666666665,0.000950668102583569,win,8,8,0.25908333333333333,0.0
candidate_pool_size,16,lineage,none,false_confident_consensus_rate,0.013416666666666667,0.0008677420068639007,win,8,8,0.25908333333333333,0.0
candidate_pool_size,16,lineage,none,independent_roots_per_question,0.8369476115437842,0.009308761092369826,win,8,8,0.25908333333333333,0.0
candidate_pool_size,16,lineage,none,resolved_gap_rate,0.0,0.0,tie,0,8,0.25908333333333333,0.0
candidate_pool_size,16,lineage,random,accuracy,-0.00683333333333333,0.0018115590058692685,loss,1,8,0.25908333333333333,3.0
