metric,system_a,system_b,n_pairs,mean_a,mean_b,mean_diff,ci_low,ci_high,cohens_dz,t_stat,p_paired_t,p_wilcoxon,p_holm,significant_holm_05,question_budget,condition
contradiction_f1,B7,B6,15,0.8243391354824479,0.827805613955604,-0.003466478473156472,-0.005846860171326521,-0.0011502169602363266,-0.7163729757720155,-2.7745006048380656,0.014909728268046915,0.02154541015625,0.34292375016507903,False,0.1,random|0.3|root|0.2|0|post_failure
ece_recalibrated,B7,B6,15,0.009991543619652462,0.008759153826351656,0.0012323897933008033,-0.0017072120143923409,0.004307788573735275,0.19864341638534277,0.769342643494178,0.4544749230692892,0.48870849609375,1.0,False,0.1,random|0.3|root|0.2|0|post_failure
accuracy_macro,B3Q,B3,15,0.516613402739834,0.45823520280013746,0.058378199939696535,0.05662756847904999,0.06009395553931032,16.30534380178174,63.150324998487,1.3451707684753285e-18,6.103515625e-05,3.497443998035854e-17,True,0.1,random|0.3|root|0.2|0|post_failure
acc_revision_sensitive,B3Q,B3,15,0.20764850103606516,0.06620035831345335,0.1414481427226118,0.13801740026470963,0.14470982915505096,20.816164987205084,80.62066032735122,4.442652609075439e-20,6.103515625e-05,9.773835739965965e-19,True,0.1,random|0.3|root|0.2|0|post_failure
knowledge_survival,B3Q,B3,15,0.7188633333333332,0.7030133333333332,0.01585000000000001,0.014766583333333343,0.01688,7.231005820735795,28.005565120038625,1.0768984948781855e-13,6.103515625e-05,2.7999360866832824e-12,True,0.1,random|0.3|root|0.2|0|post_failure
contradiction_f1,B3Q,B3,15,0.6255278287286965,0.6276397297032829,-0.002111900974586341,-0.004334780700688891,9.653116307678091e-05,-0.4618188995632968,-1.7886169069724844,0.09532940738588319,0.12054443359375,1.0,False,0.1,random|0.3|root|0.2|0|post_failure
ece_recalibrated,B3Q,B3,15,0.01037306951054826,0.007207802923618095,0.0031652665869301663,0.0009737695745680194,0.00552862975239632,0.6792532560573115,2.6307365485671297,0.01975804518185628,0.02557373046875,0.8298378976379637,False,0.1,random|0.3|root|0.2|0|post_failure
accuracy_macro,B7,B6,15,0.6231260025471933,0.5749627139683606,0.04816328857883274,0.04636278062339225,0.04991778995265021,13.09217294546687,50.705767783460495,2.869083569032735e-17,6.103515625e-05,6.311983851872016e-16,True,0.1,random|0.5|none|0.0|0|post_failure
acc_revision_sensitive,B7,B6,15,0.2591125016591626,0.14338449760142544,0.11572800405773714,0.11218937701743324,0.11939722453497197,15.664490553267347,60.66831103962784,2.3536215584144874e-18,6.103515625e-05,3.295070181780282e-17,True,0.1,random|0.5|none|0.0|0|post_failure
knowledge_survival,B7,B6,15,0.8358899999999999,0.8217233333333335,0.01416666666666666,0.013249916666666644,0.015110000000000002,7.467723764623448,28.922369774463967,6.909424324001742e-14,6.103515625e-05,1.86554456748047e-12,True,0.1,random|0.5|none|0.0|0|post_failure
