strategy,mix,equalize_storage,condition,system,accuracy_macro,acc_ci_low,acc_ci_high,acc_revision_sensitive,knowledge_survival,iss,contradiction_f1,storage_per_claim,messages_per_claim,n_seeds
random,,True,random|0.5|none|0.0|0|post_failure,B3,0.5633322237971242,0.5612231556073974,0.565441291986851,0.08435067674561655,0.8216833333333334,0.6229475498199463,0.4564412682571348,4.0,8.0,15
random,,True,random|0.5|none|0.0|0|post_failure,B3Q,0.7595860593499333,0.757821894914735,0.7613502237851316,0.5592330951748623,0.88555,0.6270961761474609,0.2793977476913128,4.0,15.682259999999998,15
random,,True,random|0.5|none|0.0|0|post_failure,B6,0.5749627139683606,0.5724738488060345,0.5774515791306868,0.14338449760142544,0.8217233333333335,0.686733603477478,0.6409446071009085,4.0,8.0,15
random,,True,random|0.5|none|0.0|0|post_failure,B7,0.7177658266174245,0.7143901835283636,0.7211414697064854,0.4710672820594425,0.8711266666666666,0.6873101711273193,0.43141344600741466,4.0,14.63454,15
random,,True,targeted_whitebox|0.5|none|0.0|0|post_failure,B3,0.44212502272297094,0.44036071327939236,0.4438893321665495,0.07071845735226732,0.6791533333333334,0.5041407962640126,0.35117138268655534,4.0,8.0,15
random,,True,targeted_whitebox|0.5|none|0.0|0|post_failure,B3Q,0.5977889510267059,0.5961510847746785,0.5994268172787334,0.45952099150705117,0.7319300000000001,0.5070920666058858,0.21368180375796356,4.0,15.682259999999998,15
random,,True,targeted_whitebox|0.5|none|0.0|0|post_failure,B6,0.4518455578193294,0.45009746312938675,0.453593652509272,0.12028832174719756,0.6788500000000002,0.5500710725784301,0.5086805480652908,4.0,8.0,15
random,,True,targeted_whitebox|0.5|none|0.0|0|post_failure,B7,0.5640873762017843,0.5617623570744678,0.5664123953291008,0.3917015148486535,0.7189366666666667,0.5496441682179769,0.32999495611196994,4.0,14.63454,15
strategic,,True,correlated_org|0.5|none|0.0|0|post_failure,B3,0.5626755413368676,0.5611145388456362,0.564236543828099,0.08272918309550491,0.8210266666666667,0.6220267097155253,0.45794556065792147,4.0,8.0,15
strategic,,True,correlated_org|0.5|none|0.0|0|post_failure,B3Q,0.7676755655180258,0.7652581416721589,0.7700929893638928,0.5790779234997581,0.8864733333333332,0.628816815217336,0.32744355075237513,4.0,15.680393333333333,15
strategic,,True,correlated_org|0.5|none|0.0|0|post_failure,B6,0.5760815228311722,0.5736536110926442,0.5785094345697002,0.14178102828895156,0.8230966666666666,0.6875668327013652,0.640266232098795,4.0,8.0,15
strategic,,True,correlated_org|0.5|none|0.0|0|post_failure,B7,0.7194235034100704,0.7166561323381309,0.72219087448201,0.4858091231967049,0.8685866666666667,0.6875545422236125,0.5169109337368027,4.0,14.383166666666664,15
strategic,,True,random|0.3|node_coordinated|0.2|0|post_failure,B3,0.499793919717396,0.49621969090148,0.503368148533312,0.0682768299103315,0.75243,0.706067955493927,0.5399097222648485,4.0,8.0,15
