condition,system,placement,aggregation,knowledge_survival,ks_ci_low,ks_ci_high,accuracy_macro,iss,contradiction_f1,ece_recalibrated,storage_per_claim,n_seeds
random|0.3|root|0.2|0|post_failure,B2,broad,count,0.7197933333333334,0.7178576462547175,0.7217290204119493,0.4651409117085157,1.0,0.8939305646491084,0.009344418552854245,194.0360533333333,15
random|0.3|root|0.2|0|post_failure,B2L,broad,lineage,0.7293066666666668,0.727575114952931,0.7310382183804025,0.47057984095459077,1.0,0.8933947199738071,0.008855669615619826,194.0360533333333,15
random|0.3|root|0.2|0|post_failure,B3,random,count,0.7030133333333332,0.7008812110414359,0.7051454556252305,0.45823520280013746,0.7059718847274781,0.6276397297032829,0.007207802923618095,4.0,15
random|0.3|root|0.2|0|post_failure,B3L,random,lineage,0.7030300000000002,0.7009168317500676,0.7051431682499327,0.458362370791439,0.7053748329480489,0.6268039698922178,0.008211893295363464,4.0,15
random|0.3|root|0.2|0|post_failure,B5,support-count,count,0.6950466666666667,0.6931335003769933,0.6969598329563401,0.4457859529052312,0.5614944736162821,0.0,0.008211132780445125,4.0,15
random|0.3|root|0.2|0|post_failure,B6,lineage,lineage,0.7175233333333332,0.7155565492202421,0.7194901174464242,0.4768134725986705,0.8108645876248678,0.827805613955604,0.008759153826351656,4.0,15
random|0.3|root|0.2|0|post_failure,B6C,lineage,count,0.7158166666666667,0.7136793315882138,0.7179540017451195,0.47556566791514315,0.810102117061615,0.8256907420198587,0.009654399226606443,4.0,15
random|0.5|none|0.0|0|post_failure,B2,broad,count,0.8772600000000002,0.8759778090721312,0.8785421909278691,0.6060420241092916,0.9999904155731201,0.9026649916691523,0.005922394845980855,194.0360533333333,15
random|0.5|none|0.0|0|post_failure,B2L,broad,lineage,0.8761366666666667,0.8747717140533193,0.877501619280014,0.6047725992319831,0.9999922553698222,0.8990104511830458,0.006582919573597389,194.0360533333333,15
random|0.5|none|0.0|0|post_failure,B3,random,count,0.8216833333333334,0.8202554301652558,0.823111236501411,0.5633322237971242,0.6229475498199463,0.4564412682571348,0.006589960543768287,4.0,15
random|0.5|none|0.0|0|post_failure,B3L,random,lineage,0.8219933333333334,0.820689345919039,0.8232973207476277,0.5631951640688359,0.6234102725982666,0.4595780010896366,0.006636931324395642,4.0,15
